location,date,Moderna,Oxford/AstraZeneca,Sinopharm/Beijing,Sputnik V,CanSino,Pfizer/BioNTech,Johnson&Johnson,Novavax,Sinovac,Covaxin
Finland,2021-03-29,0,0,0,0,0,0,0,0,0,0
Finland,2021-03-30,0,0,0,0,0,0,0,0,0,0
Finland,2021-03-31,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-01,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-02,69873,202667,0,0,0,817006,0,0,0,0
Finland,2021-04-03,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-04,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-05,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-06,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-07,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-08,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-09,81938,243592,0,0,0,938186,0,0,0,0
Finland,2021-04-10,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-11,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-12,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-13,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-14,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-15,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-16,104148,299813,0,0,0,1097831,0,0,0,0
Finland,2021-04-17,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-18,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-19,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-20,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-21,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-22,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-23,118935,337171,0,0,0,1267903,0,0,0,0
Finland,2021-04-24,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-25,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-26,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-27,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-28,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-29,0,0,0,0,0,0,0,0,0,0
Finland,2021-04-30,138370,354616,0,0,0,1445689,0,0,0,0
Finland,2021-05-01,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-02,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-03,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-04,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-05,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-06,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-07,162778,360363,0,0,0,1660370,0,0,0,0
Finland,2021-05-08,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-09,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-10,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-11,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-12,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-13,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-14,188970,368015,0,0,0,1863691,0,0,0,0
Finland,2021-05-15,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-16,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-17,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-18,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-19,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-20,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-21,222781,381074,0,0,0,2093316,0,0,0,0
Finland,2021-05-22,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-23,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-24,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-25,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-26,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-27,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-28,259399,392749,0,0,0,2318535,0,0,0,0
Finland,2021-05-29,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-30,0,0,0,0,0,0,0,0,0,0
Finland,2021-05-31,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-01,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-02,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-03,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-04,297680,405311,0,0,0,2567296,0,0,0,0
Finland,2021-06-05,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-06,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-07,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-08,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-09,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-10,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-11,326758,422270,0,0,0,2866169,0,0,0,0
Finland,2021-06-12,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-13,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-14,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-15,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-16,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-17,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-18,359684,426220,0,0,0,3174204,0,0,0,0
Finland,2021-06-19,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-20,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-21,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-22,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-23,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-24,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-25,385050,439083,0,0,0,3398477,0,0,0,0
Finland,2021-06-26,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-27,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-28,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-29,0,0,0,0,0,0,0,0,0,0
Finland,2021-06-30,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-01,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-02,411211,471496,0,0,0,3666000,0,0,0,0
Finland,2021-07-03,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-04,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-05,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-06,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-07,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-08,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-09,443266,508087,0,0,0,3911623,0,0,0,0
Finland,2021-07-10,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-11,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-12,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-13,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-14,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-15,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-16,469371,536281,0,0,0,4127138,0,0,0,0
Finland,2021-07-17,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-18,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-19,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-20,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-21,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-22,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-23,501258,549574,0,0,0,4354932,0,0,0,0
Finland,2021-07-24,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-25,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-26,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-27,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-28,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-29,0,0,0,0,0,0,0,0,0,0
Finland,2021-07-30,538365,552390,0,0,0,4589058,0,0,0,0
Finland,2021-07-31,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-01,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-02,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-03,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-04,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-05,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-06,584117,553086,0,0,0,4807787,0,0,0,0
Finland,2021-08-07,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-08,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-09,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-10,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-11,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-12,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-13,646557,553209,0,0,0,5051080,0,0,0,0
Finland,2021-08-14,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-15,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-16,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-17,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-18,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-19,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-20,716236,553327,0,0,0,5284249,0,0,0,0
Finland,2021-08-21,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-22,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-23,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-24,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-25,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-26,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-27,764774,553384,0,0,0,5490157,0,0,0,0
Finland,2021-08-28,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-29,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-30,0,0,0,0,0,0,0,0,0,0
Finland,2021-08-31,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-01,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-02,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-03,800641,553413,0,0,0,5689857,0,0,0,0
Finland,2021-09-04,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-05,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-06,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-07,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-08,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-09,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-10,834532,553442,0,0,0,5859042,0,0,0,0
Finland,2021-09-11,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-12,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-13,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-14,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-15,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-16,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-17,866089,553467,0,0,0,5974098,0,0,0,0
Finland,2021-09-18,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-19,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-20,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-21,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-22,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-23,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-24,909928,553498,0,0,0,6091258,0,0,0,0
Finland,2021-09-25,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-26,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-27,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-28,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-29,0,0,0,0,0,0,0,0,0,0
Finland,2021-09-30,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-01,949907,553543,0,0,0,6209937,0,0,0,0
Finland,2021-10-02,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-03,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-04,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-05,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-06,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-07,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-08,981248,553575,0,0,0,6317666,0,0,0,0
Finland,2021-10-09,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-10,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-11,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-12,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-13,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-14,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-15,999439,553600,0,0,0,6434570,0,0,0,0
Finland,2021-10-16,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-17,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-18,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-19,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-20,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-21,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-22,1014794,553632,0,0,0,6531381,0,0,0,0
Finland,2021-10-23,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-24,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-25,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-26,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-27,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-28,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-29,1032210,553642,0,0,0,6631106,0,0,0,0
Finland,2021-10-30,0,0,0,0,0,0,0,0,0,0
Finland,2021-10-31,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-01,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-02,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-03,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-04,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-05,1044638,553664,0,0,0,6707855,0,0,0,0
Finland,2021-11-06,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-07,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-08,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-09,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-10,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-11,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-12,1055666,553675,0,0,0,6784588,0,0,0,0
Finland,2021-11-13,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-14,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-15,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-16,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-17,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-18,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-19,1066036,553711,0,0,0,6872988,0,0,0,0
Finland,2021-11-20,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-21,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-22,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-23,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-24,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-25,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-26,1076356,553770,0,0,0,6983593,0,0,0,0
Finland,2021-11-27,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-28,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-29,0,0,0,0,0,0,0,0,0,0
Finland,2021-11-30,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-01,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-02,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-03,1090431,553776,0,0,0,7128183,0,0,0,0
Finland,2021-12-04,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-05,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-06,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-07,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-08,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-09,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-10,1109794,553776,0,0,0,7304853,0,0,0,0
Finland,2021-12-11,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-12,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-13,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-14,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-15,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-16,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-17,1151355,553776,0,0,0,7564678,0,0,0,0
Finland,2021-12-18,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-19,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-20,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-21,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-22,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-23,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-24,1197816,553778,0,0,0,7742905,0,0,0,0
Finland,2021-12-25,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-26,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-27,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-28,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-29,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-30,0,0,0,0,0,0,0,0,0,0
Finland,2021-12-31,1296473,553780,0,0,0,7938850,0,0,0,0
Finland,2022-01-01,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-02,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-03,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-04,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-05,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-06,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-07,1427728,553781,0,0,0,8208196,0,0,0,0
Finland,2022-01-08,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-09,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-10,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-11,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-12,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-13,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-14,1579907,553782,0,0,0,8522611,0,0,0,0
Finland,2022-01-15,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-16,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-17,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-18,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-19,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-20,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-21,1722911,553783,0,0,0,8755417,0,0,0,0
Finland,2022-01-22,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-23,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-24,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-25,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-26,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-27,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-28,1810660,553783,0,0,0,8909176,0,0,0,0
Finland,2022-01-29,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-30,0,0,0,0,0,0,0,0,0,0
Finland,2022-01-31,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-01,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-02,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-03,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-04,1847191,553785,0,0,0,9006019,0,0,0,0
Finland,2022-02-05,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-06,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-07,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-08,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-09,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-10,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-11,1863914,553785,0,0,0,9066307,0,0,0,0
Finland,2022-02-12,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-13,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-14,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-15,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-16,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-17,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-18,1872909,553785,0,0,0,9111246,0,0,0,0
Finland,2022-02-19,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-20,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-21,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-22,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-23,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-24,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-25,1878481,553785,0,0,0,9150720,0,0,0,0
Finland,2022-02-26,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-27,0,0,0,0,0,0,0,0,0,0
Finland,2022-02-28,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-01,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-02,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-03,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-04,1881659,553785,0,0,0,9183941,0,0,0,0
Finland,2022-03-05,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-06,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-07,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-08,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-09,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-10,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-11,1884270,553785,0,0,0,9210805,0,0,0,0
Finland,2022-03-12,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-13,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-14,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-15,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-16,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-17,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-18,1886477,553785,0,0,0,9235011,0,0,0,0
Finland,2022-03-19,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-20,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-21,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-22,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-23,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-24,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-25,1886487,553785,0,0,0,9235420,0,0,0,0
Finland,2022-03-26,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-27,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-28,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-29,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-24,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-25,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-26,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-27,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-28,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-18,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-04,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-07,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-09,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-15,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-16,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-17,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-20,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-21,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-22,0,0,0,0,0,0,0,0,0,0
Finland,2020-12-23,0,0,0,0,0,0,0,0,0,0
Finland,2022-03-30,0,0,0,0,0,0,0,0,0,0
France,2020-12-29,0,0,0,0,0,1610,0,0,0,0
France,2020-12-30,0,0,0,0,0,2043,0,0,0,0
France,2020-12-31,0,0,0,0,0,2403,0,0,0,0
France,2021-01-01,0,0,0,0,0,3507,0,0,0,0
France,2021-01-02,0,0,0,0,0,3856,0,0,0,0
France,2021-01-03,0,0,0,0,0,4250,0,0,0,0
France,2021-01-04,0,0,0,0,0,6324,0,0,0,0
France,2021-01-05,0,0,0,0,0,13134,0,0,0,0
France,2021-01-06,0,0,0,0,0,25409,0,0,0,0
France,2021-01-07,0,0,0,0,0,54840,0,0,0,0
France,2021-01-08,0,0,0,0,0,91948,0,0,0,0
France,2021-01-09,0,0,0,0,0,103156,0,0,0,0
France,2021-01-10,0,0,0,0,0,109143,0,0,0,0
France,2021-01-11,0,0,0,0,0,149060,0,0,0,0
France,2021-01-12,0,0,0,0,0,211159,0,0,0,0
France,2021-01-13,0,0,0,0,0,276213,0,0,0,0
France,2021-01-14,1702,0,0,0,0,357655,0,0,0,0
France,2021-01-15,2092,0,0,0,0,426240,0,0,0,0
France,2021-01-16,2404,0,0,0,0,446205,0,0,0,0
France,2021-01-17,2484,0,0,0,0,457145,0,0,0,0
France,2021-01-18,5556,0,0,0,0,540047,0,0,0,0
France,2021-01-19,10230,0,0,0,0,666067,0,0,0,0
France,2021-01-20,15365,0,0,0,0,798592,0,0,0,0
France,2021-01-21,20701,0,0,0,0,951751,0,0,0,0
France,2021-01-22,25816,0,0,0,0,1067829,0,0,0,0
France,2021-01-23,27679,0,0,0,0,1104474,0,0,0,0
France,2021-01-24,27840,0,0,0,0,1114099,0,0,0,0
France,2021-01-25,31651,0,0,0,0,1189717,0,0,0,0
France,2021-01-26,35565,0,0,0,0,1289278,0,0,0,0
France,2021-01-27,39161,0,0,0,0,1398565,0,0,0,0
France,2021-01-28,42902,0,0,0,0,1533555,0,0,0,0
France,2021-01-29,46190,0,0,0,0,1639758,0,0,0,0
France,2021-01-30,47320,0,0,0,0,1671950,0,0,0,0
France,2021-01-31,47366,0,0,0,0,1678829,0,0,0,0
France,2021-02-01,50767,0,0,0,0,1749615,0,0,0,0
France,2021-02-02,55260,0,0,0,0,1851998,0,0,0,0
France,2021-02-03,60479,0,0,0,0,1956102,0,0,0,0
France,2021-02-04,65411,0,0,0,0,2083337,0,0,0,0
France,2021-02-05,70233,0,0,0,0,2192153,0,0,0,0
France,2021-02-06,72279,1704,0,0,0,2222016,0,0,0,0
France,2021-02-07,72380,3125,0,0,0,2230722,0,0,0,0
France,2021-02-08,79945,5904,0,0,0,2313280,0,0,0,0
France,2021-02-09,88388,12684,0,0,0,2436546,0,0,0,0
France,2021-02-10,97779,22285,0,0,0,2565280,0,0,0,0
France,2021-02-11,108127,35891,0,0,0,2727637,0,0,0,0
France,2021-02-12,118419,49284,0,0,0,2857549,0,0,0,0
France,2021-02-13,121761,53062,0,0,0,2892300,0,0,0,0
France,2021-02-14,122112,54034,0,0,0,2903285,0,0,0,0
France,2021-02-15,128640,64509,0,0,0,3000943,0,0,0,0
France,2021-02-16,137627,77050,0,0,0,3130366,0,0,0,0
France,2021-02-17,146287,88197,0,0,0,3264168,0,0,0,0
France,2021-02-18,156784,103130,0,0,0,3427081,0,0,0,0
France,2021-02-19,166442,117488,0,0,0,3558843,0,0,0,0
France,2021-02-20,169814,120817,0,0,0,3599165,0,0,0,0
France,2021-02-21,170139,121434,0,0,0,3607915,0,0,0,0
France,2021-02-22,177471,130593,0,0,0,3702039,0,0,0,0
France,2021-02-23,186112,141988,0,0,0,3819877,0,0,0,0
